DB100,X185.7;388_No.52 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X186.0;389_No.53 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X186.1;390_No.53 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X186.2;391_No.53 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X186.3;392_No.53 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X186.4;393_No.54 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X186.5;394_No.54 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X186.6;395_No.54 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X186.7;396_No.54 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X187.0;397_No.55 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X187.1;398_No.55 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X187.2;399_No.55 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X187.3;400_No.55 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X187.4;401_No.56 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X187.5;402_No.56 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X187.6;403_No.56 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X187.7;404_No.56 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X188.0;405_No.57 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X188.1;406_No.57 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X188.2;407_No.57 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X188.3;408_No.57 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X188.4;409_No.58 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X188.5;410_No.58 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X188.6;411_No.58 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X188.7;412_No.58 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X189.0;413_No.59 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X189.1;414_No.59 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X189.2;415_No.59 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X189.3;416_No.59 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X189.4;417_No.60 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X189.5;418_No.60 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X189.6;419_No.60 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X189.7;420_No.60 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X190.0;421_No.61 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X190.1;422_No.61 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X190.2;423_No.61 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X190.3;424_No.61 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X190.4;425_No.62 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X190.5;426_No.62 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X190.6;427_No.62 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X190.7;428_No.62 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X191.0;429_No.63 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X191.1;430_No.63 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X191.2;431_No.63 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X191.3;432_No.63 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X191.4;433_No.64 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X191.5;434_No.64 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X191.6;435_No.64 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X191.7;436_No.64 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X192.0;437_No.65 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X192.1;438_No.65 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X192.2;439_No.65 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X192.3;440_No.65 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X192.4;441_No.66 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X192.5;442_No.66 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X192.6;443_No.66 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X192.7;444_No.66 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X193.0;445_No.67 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X193.1;446_No.67 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X193.2;447_No.67 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X193.3;448_No.67 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X193.4;449_No.68 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X193.5;450_No.68 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X193.6;451_No.68 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X193.7;452_No.68 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X194.0;453_No.69 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X194.1;454_No.69 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X194.2;455_No.69 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X194.3;456_No.69 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X194.4;457_No.70 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X194.5;458_No.70 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X194.6;459_No.70 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X194.7;460_No.70 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X195.0;461_No.71 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X195.1;462_No.71 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X195.2;463_No.71 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X195.3;464_No.71 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X195.4;465_No.72 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X195.5;466_No.72 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X195.6;467_No.72 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X195.7;468_No.72 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X196.0;469_No.73 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X196.1;470_No.73 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X196.2;471_No.73 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X196.3;472_No.73 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X196.4;473_No.74 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X196.5;474_No.74 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X196.6;475_No.74 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X196.7;476_No.74 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X197.0;477_No.75 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X197.1;478_No.75 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X197.2;479_No.75 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X197.3;480_No.75 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X197.4;481_No.76 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X197.5;482_No.76 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X197.6;483_No.76 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X197.7;484_No.76 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X198.0;485_No.77 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X198.1;486_No.77 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X198.2;487_No.77 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X198.3;488_No.77 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X198.4;489_No.78 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X198.5;490_No.78 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X198.6;491_No.78 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X198.7;492_No.78 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X199.0;493_No.79 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X199.1;494_No.79 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X199.2;495_No.79 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X199.3;496_No.79 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X199.4;497_No.80 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X199.5;498_No.80 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X199.6;499_No.80 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X199.7;500_No.80 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X200.0;501_No.81 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X200.1;502_No.81 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X200.2;503_No.81 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X200.3;504_No.81 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X200.4;505_No.82 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X200.5;506_No.82 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X200.6;507_No.82 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X200.7;508_No.82 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X201.0;509_No.83 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X201.1;510_No.83 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X201.2;511_No.83 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X201.3;512_No.83 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X201.4;513_No.84 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X201.5;514_No.84 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X201.6;515_No.84 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X201.7;516_No.84 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X202.0;517_No.85 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X202.1;518_No.85 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X202.2;519_No.85 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X202.3;520_No.85 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X202.4;521_No.86 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X202.5;522_No.86 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X202.6;523_No.86 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X202.7;524_No.86 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X203.0;525_No.87 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X203.1;526_No.87 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X203.2;527_No.87 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X203.3;528_No.87 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X203.4;529_No.88 Mold cylinders All Sensors Lighted (Check related cylinders and related sensors)
DB100,X203.5;530_No.88 Mold cylinders All Sensors Not Lighted (Check related cylinders and related sensors)
DB100,X203.6;531_No.88 Mold cylinders Extend Overtime (Check related cylinders and related sensors)
DB100,X203.7;532_No.88 Mold cylinders Retreat Overtime (Check related cylinders and related sensors)
DB100,X248.0;533_Temperature 1 High High Alarm
DB100,X248.1;534_Temperature 1 High Alarm
DB100,X248.2;535_Temperature 1 Low Alarm
DB100,X248.3;536_Temperature 1 Low Low Alarm
DB100,X248.4;537_Temperature 2 High High Alarm
DB100,X248.5;538_Temperature 2 High Alarm
DB100,X248.6;539_Temperature 2 Low Alarm
DB100,X248.7;540_Temperature 2 Low Low Alarm
DB100,X249.0;541_Temperature 3 High High Alarm
DB100,X249.1;542_Temperature 3 High Alarm
DB100,X249.2;543_Temperature 3 Low Alarm
DB100,X249.3;544_Temperature 3 Low Low Alarm
DB100,X249.4;545_Temperature 4 High High Alarm
DB100,X249.5;546_Temperature 4 High Alarm
DB100,X249.6;547_Temperature 4 Low Alarm
DB100,X249.7;548_Temperature 4 Low Low Alarm
DB100,X250.0;549_Temperature 5 High High Alarm
DB100,X250.1;550_Temperature 5 High Alarm
DB100,X250.2;551_Temperature 5 Low Alarm
DB100,X250.3;552_Temperature 5 Low Low Alarm
DB100,X250.4;553_Temperature 6 High High Alarm
DB100,X250.5;554_Temperature 6 High Alarm
DB100,X250.6;555_Temperature 6 Low Alarm
DB100,X250.7;556_Temperature 6 Low Low Alarm
DB100,X251.0;557_Temperature 7 High High Alarm
DB100,X251.1;558_Temperature 7 High Alarm
DB100,X251.2;559_Temperature 7 Low Alarm
DB100,X251.3;560_Temperature 7 Low Low Alarm
DB100,X251.4;561_Temperature 8 High High Alarm
DB100,X251.5;562_Temperature 8 High Alarm
DB100,X251.6;563_Temperature 8 Low Alarm
DB100,X251.7;564_Temperature 8 Low Low Alarm
DB100,X261.0;565_Main Sequence Step 1 Condition Doesn't Reach
DB100,X261.1;566_Main Sequence Step 2 Condition Doesn't Reach
DB100,X261.2;567_Main Sequence Step 3 Condition Doesn't Reach
DB100,X261.3;568_Main Sequence Step 4 Condition Doesn't Reach
DB100,X261.4;569_Main Sequence Step 5 Condition Doesn't Reach
DB100,X261.5;570_Main Sequence Step 6 Condition Doesn't Reach
DB100,X261.6;571_Main Sequence Step 7 Condition Doesn't Reach
DB100,X261.7;572_Main Sequence Step 8 Condition Doesn't Reach
DB100,X260.0;573_Main Sequence Step 9 Condition Doesn't Reach
DB100,X260.1;574_Main Sequence Step 10 Condition Doesn't Reach
DB100,X260.2;575_Main Sequence Step 11 Condition Doesn't Reach
DB100,X260.3;576_Main Sequence Step 12 Condition Doesn't Reach
DB100,X260.4;577_Main Sequence Step 13 Condition Doesn't Reach
DB100,X260.5;578_Main Sequence Step 14 Condition Doesn't Reach
DB100,X260.6;579_Main Sequence Step 15 Condition Doesn't Reach
DB100,X260.7;580_Main Sequence Step 16 Condition Doesn't Reach
DB100,X259.0;581_Main Sequence Step 17 Condition Doesn't Reach
DB100,X259.1;582_Main Sequence Step 18 Condition Doesn't Reach
DB100,X259.2;583_Main Sequence Step 19 Condition Doesn't Reach
DB100,X259.3;584_Main Sequence Step 20 Condition Doesn't Reach
DB100,X259.4;585_Main Sequence Step 21 Condition Doesn't Reach
DB100,X259.5;586_Main Sequence Step 22 Condition Doesn't Reach
DB100,X259.6;587_Main Sequence Step 23 Condition Doesn't Reach
DB100,X259.7;588_Main Sequence Step 24 Condition Doesn't Reach
DB100,X258.0;589_Main Sequence Step 25 Condition Doesn't Reach
DB100,X258.1;590_Main Sequence Step 26 Condition Doesn't Reach
DB100,X258.2;591_Main Sequence Step 27 Condition Doesn't Reach
DB100,X258.3;592_Main Sequence Step 28 Condition Doesn't Reach
DB100,X258.4;593_Main Sequence Step 29 Condition Doesn't Reach
DB100,X258.5;594_Main Sequence Step 30 Condition Doesn't Reach
DB100,X258.6;595_Main Sequence Step 31 Condition Doesn't Reach
DB100,X258.7;596_Main Sequence Step 32 Condition Doesn't Reach
DB100,X265.0;597_Load Tool Sequence Step 1 Condition Doesn't Reach
DB100,X265.1;598_Load Tool Sequence Step 2 Condition Doesn't Reach
DB100,X265.2;599_Load Tool Sequence Step 3 Condition Doesn't Reach
DB100,X265.3;600_Load Tool Sequence Step 4 Condition Doesn't Reach
DB100,X265.4;601_Load Tool Sequence Step 5 Condition Doesn't Reach
DB100,X265.5;602_Load Tool Sequence Step 6 Condition Doesn't Reach
DB100,X265.6;603_Load Tool Sequence Step 7 Condition Doesn't Reach
DB100,X265.7;604_Load Tool Sequence Step 8 Condition Doesn't Reach
DB100,X264.0;605_Load Tool  Sequence Step 9 Condition Doesn't Reach
DB100,X264.1;606_Load Tool Sequence Step 10 Condition Doesn't Reach
DB100,X264.2;607_Load Tool Sequence Step 11 Condition Doesn't Reach
DB100,X264.3;608_Load Tool Sequence Step 12 Condition Doesn't Reach
DB100,X264.4;609_Load Tool Sequence Step 13 Condition Doesn't Reach
DB100,X264.5;610_Load Tool Sequence Step 14 Condition Doesn't Reach
DB100,X264.6;611_Load Tool Sequence Step 15 Condition Doesn't Reach
DB100,X264.7;612_Load Tool Sequence Step 16 Condition Doesn't Reach
DB100,X263.0;613_Load Tool Sequence Step 17 Condition Doesn't Reach
DB100,X263.1;614_Load Tool Sequence Step 18 Condition Doesn't Reach
DB100,X263.2;615_Load Tool Sequence Step 19 Condition Doesn't Reach
DB100,X263.3;616_Load Tool Sequence Step 20 Condition Doesn't Reach
DB100,X263.4;617_Load Tool Sequence Step 21 Condition Doesn't Reach
DB100,X263.5;618_Load Tool Sequence Step 22 Condition Doesn't Reach
DB100,X263.6;619_Load Tool Sequence Step 23 Condition Doesn't Reach
DB100,X263.7;620_Load Tool Sequence Step 24 Condition Doesn't Reach
DB100,X262.0;621_Load Tool Sequence Step 25 Condition Doesn't Reach
DB100,X262.1;622_Load Tool Sequence Step 26 Condition Doesn't Reach
DB100,X262.2;623_Load Tool Sequence Step 27 Condition Doesn't Reach
DB100,X262.3;624_Load Tool Sequence Step 28 Condition Doesn't Reach
DB100,X262.4;625_Load Tool Sequence Step 29 Condition Doesn't Reach
DB100,X262.5;626_Load Tool Sequence Step 30 Condition Doesn't Reach
DB100,X262.6;627_Load Tool Sequence Step 31 Condition Doesn't Reach
DB100,X262.7;628_Load Tool Sequence Step 32 Condition Doesn't Reach
DB100,X269.0;629_UnLoad Tool Sequence Step 1 Condition Doesn't Reach
DB100,X269.1;630_UnLoad Tool Sequence Step 2 Condition Doesn't Reach
DB100,X269.2;631_UnLoad Tool Sequence Step 3 Condition Doesn't Reach
DB100,X269.3;632_UnLoad Tool Sequence Step 4 Condition Doesn't Reach
DB100,X269.4;633_UnLoad Tool Sequence Step 5 Condition Doesn't Reach
DB100,X269.5;634_UnLoad Tool Sequence Step 6 Condition Doesn't Reach
DB100,X269.6;635_UnLoad Tool Sequence Step 7 Condition Doesn't Reach
DB100,X269.7;636_UnLoad Tool Sequence Step 8 Condition Doesn't Reach
DB100,X268.0;637_UnLoad Tool  Sequence Step 9 Condition Doesn't Reach
DB100,X268.1;638_UnLoad Tool Sequence Step 10 Condition Doesn't Reach
DB100,X268.2;639_UnLoad Tool Sequence Step 11 Condition Doesn't Reach
DB100,X268.3;640_UnLoad Tool Sequence Step 12 Condition Doesn't Reach
DB100,X268.4;641_UnLoad Tool Sequence Step 13 Condition Doesn't Reach
DB100,X268.5;642_UnLoad Tool Sequence Step 14 Condition Doesn't Reach
DB100,X268.6;643_UnLoad Tool Sequence Step 15 Condition Doesn't Reach
DB100,X268.7;644_UnLoad Tool Sequence Step 16 Condition Doesn't Reach
DB100,X267.0;645_UnLoad Tool Sequence Step 17 Condition Doesn't Reach
DB100,X267.1;646_UnLoad Tool Sequence Step 18 Condition Doesn't Reach
DB100,X267.2;647_UnLoad Tool Sequence Step 19 Condition Doesn't Reach
DB100,X267.3;648_UnLoad Tool Sequence Step 20 Condition Doesn't Reach
DB100,X267.4;649_UnLoad Tool Sequence Step 21 Condition Doesn't Reach
DB100,X267.5;650_UnLoad Tool Sequence Step 22 Condition Doesn't Reach
DB100,X267.6;651_UnLoad Tool Sequence Step 23 Condition Doesn't Reach
DB100,X267.7;652_UnLoad Tool Sequence Step 24 Condition Doesn't Reach
DB100,X266.0;653_UnLoad Tool Sequence Step 25 Condition Doesn't Reach
DB100,X266.1;654_UnLoad Tool Sequence Step 26 Condition Doesn't Reach
DB100,X266.2;655_UnLoad Tool Sequence Step 27 Condition Doesn't Reach
DB100,X266.3;656_UnLoad Tool Sequence Step 28 Condition Doesn't Reach
DB100,X266.4;657_UnLoad Tool Sequence Step 29 Condition Doesn't Reach
DB100,X266.5;658_UnLoad Tool Sequence Step 30 Condition Doesn't Reach
DB100,X266.6;659_UnLoad Tool Sequence Step 31 Condition Doesn't Reach
DB100,X266.7;660_UnLoad Tool Sequence Step 32 Condition Doesn't Reach
DB100,X270.0;661_Device Not Exist IO Slave Station
DB100,X270.1;662_Glue Machine Communication Interrupted
DB100,X270.2;663_Heating Module Communication Interrupted
DB100,X270.3;664_Lift Motor Driver Communication Interrupted
DB100,X270.4;665_Coveyer Motor Driver Communication Interrupted
DB100,X270.5;666_Pilz  safety PLC module Communication Interrupted
DB100,X270.6;667_Staion IO Slave Station Communication Interrupted
DB100,X270.7;668_EKS Module Communication Interrupted
DB100,X271.0;669_HMI Communication Interrupted
DB100,X271.1;670_Robot Communication Interrupted
DB100,X271.2;671_Reserve
DB100,X271.3;672_Reserve
DB100,X271.4;673_Reserve
DB100,X271.5;674_Reserve
DB100,X271.6;675_Reserve
DB100,X271.7;676_Reserve
DB100,X156.0;800_Laser Routing Part Signal error
DB100,X156.1;801_Laser Routing Part not in home Position
DB100,X283.0;677_RedLightHot 2#Alarm
DB100,X283.1;678_RedLightHot 5#Alarm
DB100,X283.2;679_RedLightHot 8#Alarm
DB100,X283.3;680_RedLightHot 11#Alarm
DB100,X283.4;681_RedLightHot 14#Alarm
DB100,X283.5;682_RedLightHot 17#Alarm
DB100,X283.6;683_RedLightHot 20#Alarm
DB100,X283.7;684_RedLightHot 23#Alarm
DB100,X282.0;685_RedLightHot 1#Alarm
DB100,X282.1;686_RedLightHot 4#Alarm
DB100,X282.2;687_RedLightHot 7#Alarm
DB100,X282.3;688_RedLightHot 10#Alarm
DB100,X282.4;689_RedLightHot 13#Alarm
DB100,X282.5;690_RedLightHot 16#Alarm
DB100,X282.6;691_RedLightHot 19#Alarm
DB100,X282.7;692_RedLightHot 22#Alarm
DB100,X285.0;693_RedLightHot 25#Alarm
DB100,X285.1;694_RedLightHot 28#Alarm
DB100,X285.2;695_RedLightHot 31#Alarm
DB100,X285.3;696_RedLightHot 34#Alarm
DB100,X285.4;697_RedLightHot 37#Alarm
DB100,X285.5;698_RedLightHot 40#Alarm
DB100,X285.6;699_RedLightHot 43#Alarm
DB100,X285.7;700_RedLightHot 46#Alarm
DB100,X284.0;701_RedLightHot 3#Alarm
DB100,X284.1;702_RedLightHot 6#Alarm
DB100,X284.2;703_RedLightHot 9#Alarm
DB100,X284.3;704_RedLightHot 12#Alarm
DB100,X284.4;705_RedLightHot 15#Alarm
DB100,X284.5;706_RedLightHot 18#Alarm
DB100,X284.6;707_RedLightHot 21#Alarm
DB100,X284.7;708_RedLightHot 24#Alarm
DB100,X287.0;709_RedLightHot 27#Alarm
DB100,X287.1;710_RedLightHot 30#Alarm
DB100,X287.2;711_RedLightHot 33#Alarm
DB100,X287.3;712_RedLightHot 36#Alarm
DB100,X287.4;713_RedLightHot 39#Alarm
DB100,X287.5;714_RedLightHot 42#Alarm
DB100,X287.6;715_RedLightHot 45#Alarm
DB100,X287.7;716_RedLightHot 48#Alarm
DB100,X286.0;717_RedLightHot 26#Alarm
DB100,X286.1;718_RedLightHot 29#Alarm
DB100,X286.2;719_RedLightHot 32#Alarm
DB100,X286.3;720_RedLightHot 35#Alarm
DB100,X286.4;721_RedLightHot 38#Alarm
DB100,X286.5;722_RedLightHot 41#Alarm
DB100,X286.6;723_RedLightHot 44#Alarm
DB100,X286.7;724_RedLightHot 47#Alarm
